t,v
19.7,10
19.8,10
19.9,10
20,10
20.1,10
20.2,10
20.3,10
20.4,10
20.5,10
20.6,10
20.7,10
20.8,10
20.9,10
21,10
21.1,10
21.2,10
21.3,10
21.4,10
21.5,10
21.6,10
21.7,10
21.8,10
21.9,10
22,10
22.1,10
22.2,10
22.3,10
22.4,10
22.5,10
22.6,10
22.7,10
22.8,10
22.9,10
23,10
23.1,10
23.2,10
23.3,10
23.4,10
23.5,10
23.6,10
23.7,10
23.8,10
23.9,10
24,10
24.1,10
24.2,10
24.3,10
24.4,10
24.5,10
24.6,10
24.7,10
24.8,10
24.9,10
25,10
25.1,10
25.2,10
25.3,10
25.4,10
25.5,10
25.6,10
25.7,10
25.8,10
25.9,10
26,10
26.1,10
26.2,10
26.3,10
26.4,10
26.5,10
26.6,10
26.7,10
26.8,10
26.9,10
27,10
27.1,10
27.2,10
27.3,10
27.4,10
27.5,10
27.6,10
27.7,10
27.8,10
27.9,10
28,10
28.1,10
28.2,10
28.3,10
28.4,10
28.5,10
28.6,10
28.7,10
28.8,10
28.9,10
29,10
29.1,10
29.2,10
29.3,10
29.4,10
29.5,10
29.6,10
29.7,10
29.8,10
29.9,10
30,10
30.1,9.916666666666666
30.2,9.833333333333334
30.3,9.75
30.4,9.666666666666666
30.5,9.583333333333334
30.6,9.5
30.7,9.416666666666666
30.8,9.333333333333334
30.9,9.25
31,9.166666666666666
31.1,9.083333333333334
31.2,9
31.3,8.916666666666666
31.4,8.833333333333334
31.5,8.75
31.6,8.666666666666666
31.7,8.583333333333334
31.8,8.5
31.9,8.416666666666666
32,8.333333333333334
32.1,8.25
32.2,8.166666666666666
32.3,8.083333333333334
32.4,8
32.5,7.916666666666667
32.6,7.833333333333334
32.7,7.75
32.8,7.666666666666667
32.9,7.583333333333334
33,7.5
33.1,7.416666666666666
33.2,7.333333333333333
33.3,7.25
33.4,7.166666666666666
33.5,7.083333333333333
33.6,7
33.7,6.916666666666666
33.8,6.833333333333333
33.9,6.75
34,6.666666666666666
34.1,6.583333333333333
34.2,6.5
34.3,6.416666666666666
34.4,6.333333333333333
34.5,6.25
34.6,6.166666666666666
34.7,6.083333333333333
34.8,6
34.9,5.916666666666667
35,5.833333333333333
35.1,5.75
35.2,5.666666666666667
35.3,5.583333333333333
35.4,5.5
35.5,5.416666666666667
35.6,5.333333333333333
35.7,5.25
35.8,5.166666666666667
35.9,5.083333333333333
36,5
36.1,5
36.2,5
36.3,5
36.4,5
36.5,5
36.6,5
36.7,5
36.8,5
36.9,5
37,5
37.1,5
37.2,5
37.3,5
37.4,5
37.5,5
37.6,5
37.7,5
37.8,5
37.9,5
38,5
38.1,5
38.2,5
38.3,5
38.40000000000001,5
38.5,5
38.6,5
38.7,5
38.8,5
38.90000000000001,5
39,5
39.1,5
39.2,5
39.3,5
39.40000000000001,5
39.5,5
39.6,5
39.7,5
39.8,5
39.90000000000001,5
40,5
40.1,5
40.2,5
40.3,5
40.40000000000001,5
40.5,5
40.6,5
40.7,5
40.8,5
40.90000000000001,5
41,5
41.1,5
41.2,5
41.3,5
41.40000000000001,5
41.5,5
41.6,5
41.7,5
41.8,5
41.90000000000001,5
42,5
42.1,5
42.2,5
42.3,5
42.40000000000001,5
42.5,5
42.6,5
42.7,5
42.8,5
42.90000000000001,5
43,5
43.1,5
43.2,5
43.3,5
43.40000000000001,5
43.5,5
43.6,5
43.7,5
43.8,5
43.90000000000001,5
44,5
44.1,5
44.2,5
44.3,5
44.40000000000001,5
44.5,5
44.6,5
44.7,5
44.8,5
44.90000000000001,5
45,5
45.1,5
45.2,5
45.3,5
45.40000000000001,5
45.5,5
45.6,5
45.7,5
45.8,5
45.90000000000001,5
46,5
46.1,5
46.2,5
46.3,5
46.40000000000001,5
46.5,5
46.6,5
46.7,5
46.8,5
46.90000000000001,5
47,5
47.1,5
47.2,5
47.3,5
47.40000000000001,5
47.5,5
47.6,5
47.7,5
47.8,5
47.90000000000001,5
48,5
48.1,5
48.2,5
48.3,5
48.40000000000001,5
48.5,5
48.6,5
48.7,5
48.8,5
48.90000000000001,5
49,5
49.1,5
49.2,5
49.3,5
49.40000000000001,5
49.5,5
49.6,5
49.7,5
49.8,5
49.90000000000001,5
50,5
50.1,5
50.2,5
50.3,5
50.40000000000001,5
50.5,5
50.6,5
50.7,5
50.8,5
50.90000000000001,5
51,5
51.1,5
51.2,5
51.3,5
51.40000000000001,5
51.5,5
51.6,5
51.7,5
51.8,5
51.90000000000001,5
52,5
52.1,5
52.2,5
52.3,5
52.40000000000001,5
52.5,5
52.6,5
52.7,5
52.8,5
52.90000000000001,5
53,5
53.1,5
53.2,5
53.3,5
53.40000000000001,5
53.5,5
53.6,5
53.7,5
53.8,5
53.90000000000001,5
54,5
54.1,5
54.2,5
54.3,5
54.40000000000001,5
54.5,5
54.6,5
54.7,5
54.8,5
54.90000000000001,5
55,5
55.1,5
55.2,5
55.3,5
55.40000000000001,5
55.5,5
55.6,5
55.7,5
55.8,5
55.90000000000001,5
56,5
56.1,5
56.2,5
56.3,5
56.40000000000001,5
56.5,5
56.6,5
56.7,5
56.8,5
56.90000000000001,5
57,5
57.1,5
57.2,5
57.3,5
57.40000000000001,5
57.5,5
57.6,5
57.7,5
57.8,5
57.90000000000001,5
58,5
58.1,5
58.2,5
58.3,5
58.40000000000001,5
58.5,5
58.6,5
58.7,5
58.8,5
58.90000000000001,5
59,5
59.1,5
59.2,5
59.3,5
59.40000000000001,5
59.5,5
59.6,5
59.7,5
59.8,5
59.90000000000001,5
60,5
60.1,5.058333333333334
60.2,5.116666666666666
60.3,5.175
60.40000000000001,5.233333333333333
60.5,5.291666666666667
60.6,5.35
60.7,5.408333333333333
60.8,5.466666666666667
60.90000000000001,5.525
61,5.583333333333333
61.1,5.641666666666667
61.2,5.7
61.3,5.758333333333333
61.40000000000001,5.816666666666666
61.5,5.875
61.6,5.933333333333334
61.7,5.991666666666667
61.8,6.05
61.90000000000001,6.108333333333333
62,6.166666666666667
62.1,6.225
62.2,6.283333333333333
62.3,6.341666666666667
62.40000000000001,6.4
62.5,6.458333333333333
62.6,6.516666666666667
62.7,6.575
62.8,6.633333333333333
62.90000000000001,6.691666666666666
63,6.75
63.1,6.808333333333334
63.2,6.866666666666667
63.3,6.925
63.40000000000001,6.983333333333333
63.5,7.041666666666667
63.6,7.1
63.7,7.158333333333333
63.8,7.216666666666667
63.90000000000001,7.275
64,7.333333333333333
64.10000000000001,7.391666666666667
64.2,7.45
64.3,7.508333333333333
64.40000000000001,7.566666666666666
64.5,7.625
64.60000000000001,7.683333333333334
64.7,7.741666666666667
64.8,7.8
64.90000000000001,7.858333333333333
65,7.916666666666667
65.10000000000001,7.975
65.2,8.033333333333333
65.3,8.091666666666667
65.40000000000001,8.15
65.5,8.208333333333334
65.60000000000001,8.266666666666667
65.7,8.324999999999999
65.8,8.383333333333333
65.90000000000001,8.441666666666666
66,8.5
66.10000000000001,8.5
66.2,8.5
66.3,8.5
66.40000000000001,8.5
66.5,8.5
66.60000000000001,8.5
66.7,8.5
66.8,8.5
66.90000000000001,8.5
67,8.5
67.10000000000001,8.5
67.2,8.5
67.3,8.5
67.40000000000001,8.5
67.5,8.5
67.60000000000001,8.5
67.7,8.5
67.8,8.5
67.90000000000001,8.5
68,8.5
68.10000000000001,8.5
68.2,8.5
68.3,8.5
68.40000000000001,8.5
68.5,8.5
68.60000000000001,8.5
68.7,8.5
68.8,8.5
68.90000000000001,8.5
69,8.5
69.10000000000001,8.5
69.2,8.5
69.3,8.5
69.40000000000001,8.5
69.5,8.5
69.60000000000001,8.5
69.7,8.5
69.8,8.5
69.90000000000001,8.5
70,8.5
70.10000000000001,8.5
70.2,8.5
70.3,8.5
70.40000000000001,8.5
70.5,8.5
70.60000000000001,8.5
70.7,8.5
70.8,8.5
70.90000000000001,8.5
71,8.5
71.10000000000001,8.5
71.2,8.5
71.3,8.5
71.40000000000001,8.5
71.5,8.5
71.60000000000001,8.5
71.7,8.5
71.8,8.5
71.90000000000001,8.5
72,8.5
72.10000000000001,8.5
72.2,8.5
72.3,8.5
72.40000000000001,8.5
72.5,8.5
72.60000000000001,8.5
72.7,8.5
72.8,8.5
72.90000000000001,8.5
73,8.5
73.10000000000001,8.5
73.2,8.5
73.3,8.5
73.40000000000001,8.5
73.5,8.5
73.60000000000001,8.5
73.7,8.5
73.8,8.5
73.90000000000001,8.5
74,8.5
74.10000000000001,8.5
74.2,8.5
74.3,8.5
74.40000000000001,8.5
74.5,8.5
74.60000000000001,8.5
74.7,8.5
74.8,8.5
74.90000000000001,8.5
75,8.5
75.10000000000001,8.5
75.2,8.5
75.3,8.5
75.40000000000001,8.5
75.5,8.5
75.60000000000001,8.5
75.7,8.5
75.8,8.5
75.90000000000001,8.5
76,8.5
76.10000000000001,8.5
76.2,8.5
76.3,8.5
76.40000000000001,8.5
76.5,8.5
76.60000000000001,8.5
76.7,8.5
76.80000000000001,8.5
76.90000000000001,8.5
77,8.5
77.10000000000001,8.5
77.2,8.5
77.30000000000001,8.5
77.40000000000001,8.5
77.5,8.5
77.60000000000001,8.5
77.7,8.5
77.80000000000001,8.5
77.90000000000001,8.5
78,8.5
78.10000000000001,8.5
78.2,8.5
78.30000000000001,8.5
78.40000000000001,8.5
78.5,8.5
78.60000000000001,8.5
78.7,8.5
78.80000000000001,8.5
78.90000000000001,8.5
79,8.5
79.10000000000001,8.5
79.2,8.5
79.30000000000001,8.5
79.40000000000001,8.5
79.5,8.5
79.60000000000001,8.5
79.7,8.5
79.80000000000001,8.5
79.90000000000001,8.5
80,8.5
80.10000000000001,8.5
80.2,8.5
80.30000000000001,8.5
80.40000000000001,8.5
80.5,8.5
80.60000000000001,8.5
80.7,8.5
80.80000000000001,8.5
80.90000000000001,8.5
81,8.5
81.10000000000001,8.5
81.2,8.5
81.30000000000001,8.5
81.40000000000001,8.5
81.5,8.5
81.60000000000001,8.5
81.7,8.5
81.80000000000001,8.5
81.90000000000001,8.5
82,8.5
82.10000000000001,8.5
82.2,8.5
82.30000000000001,8.5
82.40000000000001,8.5
82.5,8.5
82.60000000000001,8.5
82.7,8.5
82.80000000000001,8.5
82.90000000000001,8.5
83,8.5
83.10000000000001,8.5
83.2,8.5
83.30000000000001,8.5
83.40000000000001,8.5
83.5,8.5
83.60000000000001,8.5
83.7,8.5
83.80000000000001,8.5
83.90000000000001,8.5
84,8.5
84.10000000000001,8.5
84.2,8.5
84.30000000000001,8.5
84.40000000000001,8.5
84.5,8.5
84.60000000000001,8.5
84.7,8.5
84.80000000000001,8.5
84.90000000000001,8.5
85,8.5
85.10000000000001,8.5
85.2,8.5
85.30000000000001,8.5
85.40000000000001,8.5
85.5,8.5
85.60000000000001,8.5
85.7,8.5
85.80000000000001,8.5
85.90000000000001,8.5
86,8.5
86.10000000000001,8.5
86.2,8.5
86.30000000000001,8.5
86.40000000000001,8.5
86.5,8.5
86.60000000000001,8.5
86.7,8.5
86.80000000000001,8.5
86.90000000000001,8.5
87,8.5
87.10000000000001,8.5
87.2,8.5
87.30000000000001,8.5
87.40000000000001,8.5
87.5,8.5
87.60000000000001,8.5
87.7,8.5
87.80000000000001,8.5
87.90000000000001,8.5
88,8.5
88.10000000000001,8.5
88.2,8.5
88.30000000000001,8.5
88.40000000000001,8.5
88.5,8.5
88.60000000000001,8.5
88.7,8.5
88.80000000000001,8.5
88.90000000000001,8.5
89,8.5
89.10000000000001,8.5
89.2,8.5
89.30000000000001,8.5
89.40000000000001,8.5
89.5,8.5
89.60000000000001,8.5
89.7,8.5
89.80000000000001,8.5
89.90000000000001,8.5
90,8.5
90.10000000000001,8.408333333333333
90.2,8.316666666666666
90.30000000000001,8.225
90.40000000000001,8.133333333333333
90.5,8.041666666666666
90.60000000000001,7.95
90.7,7.858333333333333
90.80000000000001,7.766666666666667
90.90000000000001,7.675
91,7.583333333333333
91.10000000000001,7.491666666666667
91.2,7.4
91.30000000000001,7.308333333333334
91.40000000000001,7.216666666666667
91.5,7.125
91.60000000000001,7.033333333333333
91.7,6.941666666666666
91.80000000000001,6.85
91.90000000000001,6.758333333333334
92,6.666666666666667
92.10000000000001,6.575
92.2,6.483333333333333
92.30000000000001,6.391666666666667
92.40000000000001,6.300000000000001
92.5,6.208333333333334
92.60000000000001,6.116666666666667
92.7,6.025
92.80000000000001,5.933333333333334
92.90000000000001,5.841666666666667
93,5.75
93.10000000000001,5.658333333333333
93.2,5.566666666666666
93.30000000000001,5.475
93.40000000000001,5.383333333333333
93.5,5.291666666666666
93.60000000000001,5.199999999999999
93.7,5.108333333333333
93.80000000000001,5.016666666666667
93.90000000000001,4.925
94,4.833333333333333
94.10000000000001,4.741666666666666
94.2,4.65
94.30000000000001,4.558333333333334
94.40000000000001,4.466666666666667
94.5,4.375
94.60000000000001,4.283333333333333
94.7,4.191666666666666
94.80000000000001,4.1
94.90000000000001,4.008333333333333
95,3.916666666666667
95.10000000000001,3.825
95.2,3.733333333333333
95.30000000000001,3.641666666666667
95.40000000000001,3.55
95.5,3.458333333333333
95.60000000000001,3.366666666666667
95.7,3.275
95.80000000000001,3.183333333333333
95.90000000000001,3.091666666666667
96,3
96.10000000000001,3
96.2,3
96.30000000000001,3
96.40000000000001,3
96.5,3
96.60000000000001,3
96.7,3
96.80000000000001,3
96.90000000000001,3
97,3
97.10000000000001,3
97.2,3
97.30000000000001,3
97.40000000000001,3
97.5,3
97.60000000000001,3
97.7,3
97.80000000000001,3
97.90000000000001,3
98,3
98.10000000000001,3
98.2,3
98.30000000000001,3
98.40000000000001,3
98.5,3
98.60000000000001,3
98.7,3
98.80000000000001,3
98.90000000000001,3
99,3
99.10000000000001,3
99.2,3
99.30000000000001,3
99.40000000000001,3
99.5,3
99.60000000000001,3
99.7,3
99.80000000000001,3
99.90000000000001,3
100,3
100.1,3
100.2,3
100.3,3
100.4,3
100.5,3
100.6,3
100.7,3
100.8,3
100.9,3
101,3
101.1,3
101.2,3
101.3,3
101.4,3
101.5,3
101.6,3
101.7,3
101.8,3
101.9,3
102,3
102.1,3
102.2,3
102.3,3
102.4,3
102.5,3
102.6,3
102.7,3
102.8,3
102.9,3
103,3
103.1,3
103.2,3
103.3,3
103.4,3
103.5,3
103.6,3
103.7,3
103.8,3
103.9,3
104,3
104.1,3
104.2,3
104.3,3
104.4,3
104.5,3
104.6,3
104.7,3
104.8,3
104.9,3
105,3
105.1,3
105.2,3
105.3,3
105.4,3
105.5,3
105.6,3
105.7,3
105.8,3
105.9,3
106,3
106.1,3
106.2,3
106.3,3
106.4,3
106.5,3
106.6,3
106.7,3
106.8,3
106.9,3
107,3
107.1,3
107.2,3
107.3,3
107.4,3
107.5,3
107.6,3
107.7,3
107.8,3
107.9,3
108,3
108.1,3
108.2,3
108.3,3
108.4,3
108.5,3
108.6,3
108.7,3
108.8,3
108.9,3
109,3
109.1,3
109.2,3
109.3,3
109.4,3
109.5,3
109.6,3
109.7,3
109.8,3
109.9,3
110,3
110.1,3
110.2,3
110.3,3
110.4,3
110.5,3
110.6,3
110.7,3
110.8,3
110.9,3
111,3
111.1,3
111.2,3
111.3,3
111.4,3
111.5,3
111.6,3
111.7,3
111.8,3
111.9,3
112,3
112.1,3
112.2,3
112.3,3
112.4,3
112.5,3
112.6,3
112.7,3
112.8,3
112.9,3
113,3
113.1,3
113.2,3
113.3,3
113.4,3
113.5,3
113.6,3
113.7,3
113.8,3
113.9,3
114,3
114.1,3
114.2,3
114.3,3
114.4,3
114.5,3
114.6,3
114.7,3
114.8,3
114.9,3
115,3
115.1,3
115.2,3
115.3,3
115.4,3
115.5,3
115.6,3
115.7,3
115.8,3
115.9,3
116,3
116.1,3
116.2,3
116.3,3
116.4,3
116.5,3
116.6,3
116.7,3
116.8,3
116.9,3
117,3
117.1,3
117.2,3
117.3,3
117.4,3
117.5,3
117.6,3
117.7,3
117.8,3
117.9,3
118,3
118.1,3
118.2,3
118.3,3
118.4,3
118.5,3
118.6,3
118.7,3
118.8,3
118.9,3
119,3
119.1,3
119.2,3
119.3,3
119.4,3
119.5,3
119.6,3
119.7,3
119.8,3
119.9,3
120,3
120.1,3.05
120.2,3.1
120.3,3.15
120.4,3.2
120.5,3.25
120.6,3.3
120.7,3.35
120.8,3.4
120.9,3.45
121,3.5
121.1,3.55
121.2,3.6
121.3,3.65
121.4,3.7
121.5,3.75
121.6,3.8
121.7,3.85
121.8,3.9
121.9,3.95
122,4
122.1,4.05
122.2,4.1
122.3,4.15
122.4,4.2
122.5,4.25
122.6,4.3
122.7,4.35
122.8,4.4
122.9,4.45
123,4.5
123.1,4.55
123.2,4.6
123.3,4.65
123.4,4.7
123.5,4.75
123.6,4.8
123.7,4.85
123.8,4.9
123.9,4.95
124,5
124.1,5.05
124.2,5.1
124.3,5.15
124.4,5.2
124.5,5.25
124.6,5.3
124.7,5.35
124.8,5.4
124.9,5.45
125,5.5
125.1,5.55
125.2,5.6
125.3,5.65
125.4,5.7
125.5,5.75
125.6,5.8
125.7,5.85
125.8,5.9
125.9,5.95
126,6
126.1,6
126.2,6
126.3,6
126.4,6
126.5,6
126.6,6
126.7,6
126.8,6
126.9,6
127,6
127.1,6
127.2,6
127.3,6
127.4,6
127.5,6
127.6,6
127.7,6
127.8,6
127.9,6
128,6
128.1,6
128.2,6
128.3,6
128.4,6
128.5,6
128.6,6
128.7,6
128.8,6
128.9,6
129,6
129.1,6
129.2,6
129.3,6
129.4,6
129.5,6
129.6,6
129.7,6
129.8,6
129.9,6
130,6
130.1,6
130.2,6
130.3,6
130.4,6
130.5,6
130.6,6
130.7,6
130.8,6
130.9,6
131,6
131.1,6
131.2,6
131.3,6
131.4,6
131.5,6
131.6,6
131.7,6
131.8,6
131.9,6
132,6
132.1,6
132.2,6
132.3,6
132.4,6
132.5,6
132.6,6
132.7,6
132.8,6
132.9,6
133,6
133.1,6
133.2,6
133.3,6
133.4,6
133.5,6
133.6,6
133.7,6
133.8,6
133.9,6
134,6
134.1,6
134.2,6
134.3,6
134.4,6
134.5,6
134.6,6
134.7,6
134.8,6
134.9,6
135,6
135.1,6
135.2,6
135.3,6
135.4,6
135.5,6
135.6,6
135.7,6
135.8,6
135.9,6
136,6
136.1,6
136.2,6
136.3,6
136.4,6
136.5,6
136.6,6
136.7,6
136.8,6
136.9,6
137,6
137.1,6
137.2,6
137.3,6
137.4,6
137.5,6
137.6,6
137.7,6
137.8,6
137.9,6
138,6
138.1,6
138.2,6
138.3,6
138.4,6
138.5,6
138.6,6
138.7,6
138.8,6
138.9,6
139,6
139.1,6
139.2,6
139.3,6
139.4,6
139.5,6
139.6,6
139.7,6
139.8,6
139.9,6
140,6
140.1,6
140.2,6
140.3,6
140.4,6
140.5,6
140.6,6
140.7,6
140.8,6
140.9,6
141,6
141.1,6
141.2,6
141.3,6
141.4,6
141.5,6
141.6,6
141.7,6
141.8,6
141.9,6
142,6
142.1,6
142.2,6
142.3,6
142.4,6
142.5,6
142.6,6
142.7,6
142.8,6
142.9,6
143,6
143.1,6
143.2,6
143.3,6
143.4,6
143.5,6
143.6,6
143.7,6
143.8,6
143.9,6
144,6
144.1,6
144.2,6
144.3,6
144.4,6
144.5,6
144.6,6
144.7,6
144.8,6
144.9,6
145,6
145.1,6
145.2,6
145.3,6
145.4,6
145.5,6
145.6,6
145.7,6
145.8,6
145.9,6
146,6
146.1,6
146.2,6
146.3,6
146.4,6
146.5,6
146.6,6
146.7,6
146.8,6
146.9,6
147,6
147.1,6
147.2,6
147.3,6
147.4,6
147.5,6
147.6,6
147.7,6
147.8,6
147.9,6
148,6
148.1,6
148.2,6
148.3,6
148.4,6
148.5,6
148.6,6
148.7,6
148.8,6
148.9,6
149,6
149.1,6
149.2,6
149.3,6
149.4,6
149.5,6
149.6,6
149.7,6
149.8,6
149.9,6
150,6
150.1,5.966666666666667
150.2,5.933333333333334
150.3,5.9
150.4,5.866666666666666
150.5,5.833333333333333
150.6,5.8
150.7,5.766666666666667
150.8,5.733333333333333
150.9,5.7
151,5.666666666666667
151.1,5.633333333333334
151.2,5.6
151.3,5.566666666666666
151.4,5.533333333333333
151.5,5.5
151.6,5.466666666666667
151.7,5.433333333333334
151.8,5.4
151.9,5.366666666666667
152,5.333333333333333
152.1,5.3
152.2,5.266666666666667
152.3,5.233333333333333
152.4,5.2
152.5,5.166666666666667
152.6,5.133333333333333
152.7,5.1
152.8,5.066666666666666
152.9,5.033333333333333
153,5
153.1,4.966666666666667
153.2,4.933333333333334
153.3,4.9
153.4,4.866666666666667
153.5,4.833333333333333
153.6,4.8
153.7,4.766666666666667
153.8,4.733333333333333
153.9,4.7
154,4.666666666666667
154.1,4.633333333333333
154.2,4.6
154.3,4.566666666666666
154.4,4.533333333333333
154.5,4.5
154.6,4.466666666666667
154.7,4.433333333333334
154.8,4.4
154.9,4.366666666666666
155,4.333333333333333
155.1,4.3
155.2,4.266666666666667
155.3,4.233333333333333
155.4,4.2
155.5,4.166666666666667
155.6,4.133333333333334
155.7,4.1
155.8,4.066666666666666
155.9,4.033333333333333
156,4
156.1,4
156.2,4
156.3,4
156.4,4
156.5,4
156.6,4
156.7,4
156.8,4
156.9,4
157,4
157.1,4
157.2,4
157.3,4
157.4,4
157.5,4
157.6,4
157.7,4
157.8,4
157.9,4
158,4
158.1,4
158.2,4
158.3,4
158.4,4
158.5,4
158.6,4
158.7,4
158.8,4
158.9,4
159,4
159.1,4
159.2,4
159.3,4
159.4,4
159.5,4
159.6,4
159.7,4
159.8,4
159.9,4
160,4
160.1,4
160.2,4
160.3,4
160.4,4
160.5,4
160.6,4
160.7,4
160.8,4
160.9,4
161,4
161.1,4
161.2,4
161.3,4
161.4,4
161.5,4
161.6,4
161.7,4
161.8,4
161.9,4
162,4
162.1,4
162.2,4
162.3,4
162.4,4
162.5,4
162.6,4
162.7,4
162.8,4
162.9,4
163,4
163.1,4
163.2,4
163.3,4
163.4,4
163.5,4
163.6,4
163.7,4
163.8,4
163.9,4
164,4
164.1,4
164.2,4
164.3,4
164.4,4
164.5,4
164.6,4
164.7,4
164.8,4
164.9,4
165,4
165.1,4
165.2,4
165.3,4
165.4,4
165.5,4
165.6,4
165.7,4
165.8,4
165.9,4
166,4
166.1,4
166.2,4
166.3,4
166.4,4
166.5,4
166.6,4
166.7,4
166.8,4
166.9,4
167,4
167.1,4
167.2,4
167.3,4
167.4,4
167.5,4
167.6,4
167.7,4
167.8,4
167.9,4
168,4
168.1,4
168.2,4
168.3,4
168.4,4
168.5,4
168.6,4
168.7,4
168.8,4
168.9,4
169,4
169.1,4
169.2,4
169.3,4
169.4,4
169.5,4
169.6,4
169.7,4
169.8,4
169.9,4
170,4
170.1,4
170.2,4
170.3,4
170.4,4
170.5,4
170.6,4
170.7,4
170.8,4
170.9,4
171,4
171.1,4
171.2,4
171.3,4
171.4,4
171.5,4
171.6,4
171.7,4
171.8,4
171.9,4
172,4
172.1,4
172.2,4
172.3,4
172.4,4
172.5,4
172.6,4
172.7,4
172.8,4
172.9,4
173,4
173.1,4
173.2,4
173.3,4
173.4,4
173.5,4
173.6,4
173.7,4
173.8,4
173.9,4
174,4
174.1,4
174.2,4
174.3,4
174.4,4
174.5,4
174.6,4
174.7,4
174.8,4
174.9,4
175,4
175.1,4
175.2,4
175.3,4
175.4,4
175.5,4
175.6,4
175.7,4
175.8,4
175.9,4
176,4
176.1,4
176.2,4
176.3,4
176.4,4
176.5,4
176.6,4
176.7,4
176.8,4
176.9,4
177,4
177.1,4
177.2,4
177.3,4
177.4,4
177.5,4
177.6,4
177.7,4
177.8,4
177.9,4
178,4
178.1,4
178.2,4
178.3,4
178.4,4
178.5,4
178.6,4
178.7,4
178.8,4
178.9,4
179,4
179.1,4
179.2,4
179.3,4
179.4,4
179.5,4
179.6,4
179.7,4
179.8,4
179.9,4
180,4
180.1,4.083333333333333
180.2,4.166666666666667
180.3,4.25
180.4,4.333333333333333
180.5,4.416666666666667
180.6,4.5
180.7,4.583333333333333
180.8,4.666666666666667
180.9,4.75
181,4.833333333333333
181.1,4.916666666666667
181.2,5
181.3,5.083333333333333
181.4,5.166666666666666
181.5,5.25
181.6,5.333333333333333
181.7,5.416666666666666
181.8,5.5
181.9,5.583333333333333
182,5.666666666666666
182.1,5.75
182.2,5.833333333333333
182.3,5.916666666666666
182.4,6
182.5,6.083333333333333
182.6,6.166666666666666
182.7,6.25
182.8,6.333333333333333
182.9,6.416666666666666
183,6.5
183.1,6.583333333333334
183.2,6.666666666666667
183.3,6.75
183.4,6.833333333333334
183.5,6.916666666666667
183.6,7
183.7,7.083333333333334
183.8,7.166666666666667
183.9,7.25
184,7.333333333333334
184.1,7.416666666666667
184.2,7.5
184.3,7.583333333333334
184.4,7.666666666666667
184.5,7.75
184.6,7.833333333333334
184.7,7.916666666666667
184.8,8
